zip,zcta,year_match,census_edition,state,is_area,is_self_mapped,is_post_office,info,min_match,max_match,year_matches,zcta_matches
25928,25928,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25932,25932,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25936,25936,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25938,25938,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25942,25942,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
25943,25810,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,2
25951,25951,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25958,25958,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25962,25962,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25966,25985,2021,ZCTA5CE20,WV,True,False,False,Spatial join to ZCTA,2009,2021,13,1
25967,25984,2012,ZCTA5CE10,,False,False,False,,2009,2012,4,1
25969,25969,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25971,25971,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25972,25972,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
25976,25976,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25977,25977,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25978,25978,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25979,25979,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25981,25981,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25984,25984,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25985,25985,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
25986,25976,2021,ZCTA5CE20,WV,True,False,False,Spatial join to ZCTA,2009,2021,13,1
25989,25989,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26003,26003,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26030,26030,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26031,26031,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26032,26032,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26033,26033,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26034,26034,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26035,26035,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26036,26036,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26037,26037,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26038,26038,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26039,26039,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26040,26040,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26041,26041,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26047,26047,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26050,26050,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26055,26055,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26056,26056,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26058,26070,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26059,26059,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26060,26060,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26062,26062,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26070,26070,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26074,26074,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26075,26075,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26101,26101,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26102,26101,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26103,26101,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26104,26104,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26105,26105,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26106,26101,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26120,26150,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26121,26150,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26133,26133,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26134,26134,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26136,26136,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26137,26137,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26138,26138,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26141,26141,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26142,26142,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26143,26143,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26146,26146,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26147,26147,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26148,26148,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26149,26149,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26150,26150,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26151,26151,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26152,26152,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26155,26155,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26159,26159,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26160,26160,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26161,26161,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26162,26155,2021,ZCTA5CE20,WV,True,False,False,Spatial join to ZCTA,2009,2021,13,2
26164,26164,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26167,26167,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26169,26169,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26170,26170,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26173,26164,2012,ZCTA5CE10,,False,False,False,,2009,2012,4,1
26175,26175,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26178,26178,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26180,26180,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26181,26181,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26184,26184,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26186,26581,2012,ZCTA5CE10,,False,False,False,,2009,2012,4,1
26187,26187,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26201,26201,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26202,26202,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26203,26203,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26205,26205,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26206,26206,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26208,26208,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26209,26209,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26210,26218,2021,ZCTA5CE20,WV,True,False,False,Spatial join to ZCTA,2009,2021,13,2
26215,26215,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26217,26217,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26218,26218,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26219,26218,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26222,26222,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26224,26224,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26228,26228,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26229,26201,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26230,26230,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26234,26234,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26236,26236,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26237,26237,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26238,26238,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26241,26241,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26250,26250,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26253,26253,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26254,26254,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26257,26257,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26259,26259,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26260,26260,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26261,26261,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26263,26263,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26264,26264,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26266,26266,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26267,26267,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26268,26268,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26269,26269,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26270,26270,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26271,26271,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26273,26273,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26275,26275,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26276,26276,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26278,26278,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26280,26280,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26282,26282,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26283,26283,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26285,26285,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26287,26287,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26288,26288,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26289,26260,2021,ZCTA5CE20,WV,True,False,False,Spatial join to ZCTA,2009,2021,13,2
26291,26291,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26292,26292,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26293,26293,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26294,26294,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26296,26296,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26298,26298,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26301,26301,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26302,26301,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26306,26330,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26320,26320,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26321,26321,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26323,26323,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26325,26325,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26327,26327,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26330,26330,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26335,26335,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26337,26337,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26338,26338,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26339,26339,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26342,26342,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26343,26343,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26346,26346,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26347,26347,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26348,26348,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26349,26349,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26351,26351,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26354,26354,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26361,26361,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26362,26362,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26366,26366,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26369,26369,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26372,26372,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26374,26374,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26376,26376,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26377,26377,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26378,26378,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26384,26384,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26385,26385,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26386,26386,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26404,26404,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26405,26405,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26408,26408,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26410,26410,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26411,26411,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26412,26412,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26415,26415,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26416,26416,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26419,26419,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26421,26421,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26422,26422,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26424,26424,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26425,26425,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26426,26426,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26430,26430,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26431,26431,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26434,26456,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,2
26435,26435,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26436,26436,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26437,26437,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26438,26438,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26440,26440,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26443,26443,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26444,26444,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26447,26447,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26448,26448,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26451,26451,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26452,26452,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26456,26456,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26463,26431,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,2
26501,26501,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26502,26501,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26504,26505,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26505,26505,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26506,26505,2021,ZCTA5CE20,WV,True,False,False,Spatial join to ZCTA,2009,2021,13,2
26507,26505,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,2
26508,26508,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26519,26519,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26520,26520,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26521,26521,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26524,26542,2021,ZCTA5CE20,WV,True,False,False,Spatial join to ZCTA,2009,2021,13,2
26525,26525,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26527,26501,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26529,26570,2012,ZCTA5CE10,,False,False,False,,2009,2012,4,1
26531,26508,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26534,26534,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26537,26537,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26541,26541,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26542,26542,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26543,26543,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26544,26541,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,2
26546,26541,2021,ZCTA5CE20,WV,True,False,False,Spatial join to ZCTA,2009,2021,13,2
26547,26547,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26554,26554,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26555,26554,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26559,26559,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26560,26560,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26561,26562,2021,ZCTA5CE20,WV,True,False,False,Spatial join to ZCTA,2009,2021,13,2
26562,26562,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26563,26563,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26566,26554,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26568,26568,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26570,26570,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26571,26571,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26572,26572,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26574,26574,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26575,26575,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26576,26576,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26578,26554,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26581,26581,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26582,26582,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26585,26585,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26586,26586,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26587,26587,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26588,26588,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26590,26590,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26591,26591,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26601,26601,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26610,26610,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26611,26611,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26615,26615,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26617,26617,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26619,26619,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26621,26621,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26623,26623,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26624,26624,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26627,26627,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26629,26629,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26631,26631,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26636,26636,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26638,26638,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26651,26651,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26656,26656,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26660,26660,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26662,26662,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26667,26651,2021,ZCTA5CE20,WV,True,False,False,Spatial join to ZCTA,2009,2021,13,1
26671,26651,2021,ZCTA5CE20,WV,False,False,True,Spatial join to ZCTA,2009,2021,13,1
26675,26651,2021,ZCTA5CE20,WV,True,False,False,Spatial join to ZCTA,2009,2021,13,1
26676,26676,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26678,26678,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26679,26679,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26680,26680,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26681,26681,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26684,26684,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26690,26690,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26691,26691,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26704,26704,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26705,26705,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
26707,26707,2021,ZCTA5CE20,WV,False,True,True,Zip matches ZCTA,2009,2021,13,1
26710,26710,2021,ZCTA5CE20,WV,True,True,False,Zip matches ZCTA,2009,2021,13,1
